familia,articulo,fecha_venta,festivo,precio,cantidad,importe,orden_articulo_familia,tavg_w,tmin_w,tmax_w,prcp_w,wdir_w,wspd_w,pres_w
PASTELERIA,6523,2022-08-08,,39.54499816894531,9.0,355.9050064086914,3,25.4,21.7,30.8,0.1,151.0,11.0,1014.6
PANADERIA,900,2022-08-08,,1.0099999904632568,384.0,387.8399937152863,3,25.4,21.7,30.8,0.1,151.0,11.0,1014.6
PASTELERIA,6451,2022-08-08,,43.5,3.0,130.5,4,25.4,21.7,30.8,0.1,151.0,11.0,1014.6
PANADERIA,968,2022-08-08,,2.45199990272522,189.0,463.42800998687744,1,25.4,21.7,30.8,0.1,151.0,11.0,1014.6
PANADERIA,1043,2022-08-08,,3.0290000438690186,153.0,463.4369926452637,2,25.4,21.7,30.8,0.1,151.0,11.0,1014.6
BOLLERIA,6286,2022-08-08,,3.818000078201294,45.0,171.81000518798828,4,25.4,21.7,30.8,0.1,151.0,11.0,1014.6
PANADERIA,417,2022-08-08,,4.614999771118164,123.0,567.6450071334839,5,25.4,21.7,30.8,0.1,151.0,11.0,1014.6
BOLLERIA,3880,2022-08-08,,3.2730000019073486,144.0,471.31201171875,3,25.4,21.7,30.8,0.1,151.0,11.0,1014.6
BOLLERIA,6425,2022-08-08,,34.090999603271484,11.070000052452087,377.3875026702881,2,25.4,21.7,30.8,0.1,151.0,11.0,1014.6
PASTELERIA,5404,2022-08-08,,42.27299880981445,17.09999990463257,722.8690185546875,1,25.4,21.7,30.8,0.1,151.0,11.0,1014.6
BOLLERIA,3960,2022-08-08,,2.5910000801086426,186.0,481.9260015487671,1,25.4,21.7,30.8,0.1,151.0,11.0,1014.6
PANADERIA,1084,2022-08-08,,1.1540000438690186,279.0,321.96599769592285,4,25.4,21.7,30.8,0.1,151.0,11.0,1014.6
BOLLERIA,6425,2022-08-16,Feria de Málaga,34.090999603271484,32.016000390052795,1091.4574127197266,2,29.6,25.0,36.4,0.0,281.0,20.2,1008.9
PASTELERIA,6523,2022-08-16,Feria de Málaga,39.54499816894531,3.0,118.63500213623048,3,29.6,25.0,36.4,0.0,281.0,20.2,1008.9
PASTELERIA,5404,2022-08-16,Feria de Málaga,42.27299880981445,3.0,126.81900024414062,1,29.6,25.0,36.4,0.0,281.0,20.2,1008.9
PANADERIA,1084,2022-08-16,Feria de Málaga,1.1540000438690186,348.0,401.5919990539551,4,29.6,25.0,36.4,0.0,281.0,20.2,1008.9
PASTELERIA,5403,2022-08-16,Feria de Málaga,39.54499816894531,3.0,118.63500213623048,2,29.6,25.0,36.4,0.0,281.0,20.2,1008.9
BOLLERIA,3880,2022-08-16,Feria de Málaga,3.2730000019073486,192.0,628.416015625,3,29.6,25.0,36.4,0.0,281.0,20.2,1008.9
PANADERIA,968,2022-08-16,Feria de Málaga,2.45199990272522,255.0,625.2599945068359,1,29.6,25.0,36.4,0.0,281.0,20.2,1008.9
PASTELERIA,6451,2022-08-16,Feria de Málaga,43.5,9.0,391.5,4,29.6,25.0,36.4,0.0,281.0,20.2,1008.9
BOLLERIA,5803,2022-08-16,Feria de Málaga,3.5450000762939453,57.0,202.06500434875488,5,29.6,25.0,36.4,0.0,281.0,20.2,1008.9
PANADERIA,900,2022-08-16,Feria de Málaga,1.0099999904632568,453.0,457.5299921035767,3,29.6,25.0,36.4,0.0,281.0,20.2,1008.9
PANADERIA,1043,2022-08-16,Feria de Málaga,3.0290000438690186,177.0,536.1330032348633,2,29.6,25.0,36.4,0.0,281.0,20.2,1008.9
BOLLERIA,3960,2022-08-16,Feria de Málaga,2.5910000801086426,255.0,660.7050046920776,1,29.6,25.0,36.4,0.0,281.0,20.2,1008.9
BOLLERIA,6286,2022-08-16,Feria de Málaga,3.818000078201294,57.0,217.6260051727295,4,29.6,25.0,36.4,0.0,281.0,20.2,1008.9
PANADERIA,417,2022-08-16,Feria de Málaga,4.614999771118164,57.0,263.0550031661988,5,29.6,25.0,36.4,0.0,281.0,20.2,1008.9
BOLLERIA,6425,2022-08-28,,34.090999603271484,26.610000371932983,907.1614055633544,2,26.4,24.1,30.6,1.3,167.0,10.6,1011.5
PANADERIA,1043,2022-08-28,,3.0290000438690186,225.0,681.5250072479248,2,26.4,24.1,30.6,1.3,167.0,10.6,1011.5
BOLLERIA,6286,2022-08-28,,3.818000078201294,96.0,366.5280113220215,4,26.4,24.1,30.6,1.3,167.0,10.6,1011.5
BOLLERIA,5803,2022-08-28,,3.5450000762939453,129.0,457.30500411987305,5,26.4,24.1,30.6,1.3,167.0,10.6,1011.5
BOLLERIA,3960,2022-08-28,,2.5910000801086426,321.0,831.7110033035278,1,26.4,24.1,30.6,1.3,167.0,10.6,1011.5
PASTELERIA,5404,2022-08-28,,42.27299880981445,17.100000381469727,722.8680114746094,1,26.4,24.1,30.6,1.3,167.0,10.6,1011.5
PASTELERIA,6549,2022-08-28,,32.590999603271484,27.377999782562256,892.2760238647461,5,26.4,24.1,30.6,1.3,167.0,10.6,1011.5
PASTELERIA,5403,2022-08-28,,39.54499816894531,42.59999990463257,1684.6159973144531,2,26.4,24.1,30.6,1.3,167.0,10.6,1011.5
BOLLERIA,3880,2022-08-28,,3.2730000019073486,192.0,628.416015625,3,26.4,24.1,30.6,1.3,167.0,10.6,1011.5
PANADERIA,900,2022-08-28,,1.0099999904632568,450.0,454.500007390976,3,26.4,24.1,30.6,1.3,167.0,10.6,1011.5
PANADERIA,1084,2022-08-28,,1.1540000438690186,306.0,353.1239986419678,4,26.4,24.1,30.6,1.3,167.0,10.6,1011.5
PANADERIA,417,2022-08-28,,4.614999771118164,63.0,290.74500370025635,5,26.4,24.1,30.6,1.3,167.0,10.6,1011.5
PASTELERIA,6451,2022-08-28,,43.5,18.0,783.0,4,26.4,24.1,30.6,1.3,167.0,10.6,1011.5
PANADERIA,968,2022-08-28,,2.45199990272522,237.0,581.124002456665,1,26.4,24.1,30.6,1.3,167.0,10.6,1011.5
PASTELERIA,6523,2022-08-28,,39.54499816894531,12.0,474.5400085449219,3,26.4,24.1,30.6,1.3,167.0,10.6,1011.5
BOLLERIA,3880,2022-09-02,,3.2730000019073486,102.0,333.84600830078125,3,29.9,26.3,36.0,0.0,251.0,16.1,1012.5
PANADERIA,968,2022-09-02,,2.45199990272522,168.0,411.93599796295166,1,29.9,26.3,36.0,0.0,251.0,16.1,1012.5
BOLLERIA,3960,2022-09-02,,2.5910000801086426,195.0,505.2449884414673,1,29.9,26.3,36.0,0.0,251.0,16.1,1012.5
PANADERIA,1043,2022-09-02,,3.0290000438690186,150.0,454.3500022888184,2,29.9,26.3,36.0,0.0,251.0,16.1,1012.5
PASTELERIA,6451,2022-09-02,,43.5,18.0,783.0,4,29.9,26.3,36.0,0.0,251.0,16.1,1012.5
BOLLERIA,6425,2022-09-02,,34.090999603271484,18.89400005340576,644.1152038574219,2,29.9,26.3,36.0,0.0,251.0,16.1,1012.5
PANADERIA,417,2022-09-02,,4.614999771118164,66.0,304.5899991989136,5,29.9,26.3,36.0,0.0,251.0,16.1,1012.5
PASTELERIA,6523,2022-09-02,,39.54499816894531,6.0,237.2700042724609,3,29.9,26.3,36.0,0.0,251.0,16.1,1012.5
BOLLERIA,5803,2022-09-02,,3.5450000762939453,60.0,212.70000457763672,5,29.9,26.3,36.0,0.0,251.0,16.1,1012.5
BOLLERIA,6286,2022-09-02,,3.818000078201294,72.0,274.8960075378418,4,29.9,26.3,36.0,0.0,251.0,16.1,1012.5
PASTELERIA,5404,2022-09-02,,42.27299880981445,15.300000190734863,646.7770080566406,1,29.9,26.3,36.0,0.0,251.0,16.1,1012.5
PASTELERIA,6549,2022-09-02,,32.590999603271484,12.0,391.0920104980469,5,29.9,26.3,36.0,0.0,251.0,16.1,1012.5
PANADERIA,900,2022-09-02,,1.0099999904632568,414.0,418.139990568161,3,29.9,26.3,36.0,0.0,251.0,16.1,1012.5
PANADERIA,1084,2022-09-02,,1.1540000438690186,345.0,398.129997253418,4,29.9,26.3,36.0,0.0,251.0,16.1,1012.5
PASTELERIA,5403,2022-09-02,,39.54499816894531,18.0,711.8100051879883,2,29.9,26.3,36.0,0.0,251.0,16.1,1012.5
BOLLERIA,3960,2022-09-13,,2.5910000801086426,192.0,497.4720106124878,1,24.4,21.1,31.0,0.0,147.0,9.1,1010.4
PANADERIA,1084,2022-09-13,,1.1540000438690186,354.0,408.5159950256348,4,24.4,21.1,31.0,0.0,147.0,9.1,1010.4
PASTELERIA,5403,2022-09-13,,39.54499816894531,3.0,118.63500213623048,2,24.4,21.1,31.0,0.0,147.0,9.1,1010.4
PASTELERIA,5404,2022-09-13,,42.27299880981445,4.5,190.22900390625,1,24.4,21.1,31.0,0.0,147.0,9.1,1010.4
BOLLERIA,6425,2022-09-13,,34.090999603271484,11.226000130176544,382.70520973205566,2,24.4,21.1,31.0,0.0,147.0,9.1,1010.4
BOLLERIA,6286,2022-09-13,,3.818000078201294,84.0,320.7120056152344,4,24.4,21.1,31.0,0.0,147.0,9.1,1010.4
BOLLERIA,3880,2022-09-13,,3.2730000019073486,141.0,461.4930114746094,3,24.4,21.1,31.0,0.0,147.0,9.1,1010.4
PANADERIA,417,2022-09-13,,4.614999771118164,81.0,373.81500339508057,5,24.4,21.1,31.0,0.0,147.0,9.1,1010.4
PASTELERIA,6451,2022-09-13,,43.5,6.0,261.0,4,24.4,21.1,31.0,0.0,147.0,9.1,1010.4
BOLLERIA,5803,2022-09-13,,3.5450000762939453,99.0,350.9550037384033,5,24.4,21.1,31.0,0.0,147.0,9.1,1010.4
PANADERIA,900,2022-09-13,,1.0099999904632568,372.0,375.7200033664704,3,24.4,21.1,31.0,0.0,147.0,9.1,1010.4
PANADERIA,968,2022-09-13,,2.45199990272522,180.0,441.3599967956543,1,24.4,21.1,31.0,0.0,147.0,9.1,1010.4
PASTELERIA,6549,2022-09-13,,32.590999603271484,12.0,391.0920104980469,5,24.4,21.1,31.0,0.0,147.0,9.1,1010.4
PANADERIA,1043,2022-09-13,,3.0290000438690186,111.0,336.2190017700196,2,24.4,21.1,31.0,0.0,147.0,9.1,1010.4
PASTELERIA,6523,2022-09-13,,39.54499816894531,12.0,474.5400085449219,3,24.4,21.1,31.0,0.0,147.0,9.1,1010.4
BOLLERIA,6425,2022-11-07,,34.090999603271484,17.033999979496002,580.705904006958,2,16.0,11.1,22.3,0.0,311.0,12.1,1019.3
PANADERIA,1084,2022-11-07,,1.1540000438690186,495.0,571.2299938201904,4,16.0,11.1,22.3,0.0,311.0,12.1,1019.3
PASTELERIA,6523,2022-11-07,,39.54499816894531,15.0,593.1750106811523,3,16.0,11.1,22.3,0.0,311.0,12.1,1019.3
PANADERIA,417,2022-11-07,,4.614999771118164,57.0,263.0550022125244,5,16.0,11.1,22.3,0.0,311.0,12.1,1019.3
PANADERIA,900,2022-11-07,,1.0099999904632568,453.0,457.5300009250641,3,16.0,11.1,22.3,0.0,311.0,12.1,1019.3
PANADERIA,968,2022-11-07,,2.45199990272522,225.0,551.6999979019165,1,16.0,11.1,22.3,0.0,311.0,12.1,1019.3
BOLLERIA,3880,2022-11-07,,3.2730000019073486,159.0,520.4070129394531,3,16.0,11.1,22.3,0.0,311.0,12.1,1019.3
PANADERIA,1043,2022-11-07,,3.0290000438690186,159.0,481.6110019683838,2,16.0,11.1,22.3,0.0,311.0,12.1,1019.3
PASTELERIA,5403,2022-11-07,,39.54499816894531,3.0,118.63500213623048,2,16.0,11.1,22.3,0.0,311.0,12.1,1019.3
BOLLERIA,3960,2022-11-07,,2.5910000801086426,264.0,684.0239992141724,1,16.0,11.1,22.3,0.0,311.0,12.1,1019.3
BOLLERIA,5803,2022-11-07,,3.5450000762939453,84.0,297.7800064086914,5,16.0,11.1,22.3,0.0,311.0,12.1,1019.3
BOLLERIA,6286,2022-11-07,,3.818000078201294,60.0,229.0800075531006,4,16.0,11.1,22.3,0.0,311.0,12.1,1019.3
BOLLERIA,3880,2022-11-17,,3.2730000019073486,177.0,579.3210144042969,3,19.5,14.5,26.1,1.4,293.0,7.6,1014.4
BOLLERIA,3960,2022-11-17,,2.5910000801086426,225.0,582.9750032424927,1,19.5,14.5,26.1,1.4,293.0,7.6,1014.4
BOLLERIA,6425,2022-11-17,,34.090999603271484,11.696999818086624,398.7621021270752,2,19.5,14.5,26.1,1.4,293.0,7.6,1014.4
BOLLERIA,6286,2022-11-17,,3.818000078201294,72.0,274.89600372314453,4,19.5,14.5,26.1,1.4,293.0,7.6,1014.4
BOLLERIA,5803,2022-11-17,,3.5450000762939453,51.0,180.7950038909912,5,19.5,14.5,26.1,1.4,293.0,7.6,1014.4
PANADERIA,1084,2022-11-17,,1.1540000438690186,315.0,363.50999641418457,4,19.5,14.5,26.1,1.4,293.0,7.6,1014.4
PANADERIA,1043,2022-11-17,,3.0290000438690186,123.0,372.5669975280762,2,19.5,14.5,26.1,1.4,293.0,7.6,1014.4
PANADERIA,417,2022-11-17,,4.614999771118164,75.0,346.12500190734863,5,19.5,14.5,26.1,1.4,293.0,7.6,1014.4
PANADERIA,968,2022-11-17,,2.45199990272522,228.0,559.0560007095337,1,19.5,14.5,26.1,1.4,293.0,7.6,1014.4
PASTELERIA,6451,2022-11-17,,43.5,12.0,522.0,4,19.5,14.5,26.1,1.4,293.0,7.6,1014.4
PANADERIA,900,2022-11-17,,1.0099999904632568,141.0,142.40999937057495,3,19.5,14.5,26.1,1.4,293.0,7.6,1014.4
PASTELERIA,6523,2022-11-17,,39.54499816894531,9.0,355.9050064086914,3,19.5,14.5,26.1,1.4,293.0,7.6,1014.4
BOLLERIA,3960,2022-12-12,,2.726999998092652,129.0,351.7829895019531,1,17.8,13.4,24.0,0.0,272.0,9.4,1013.4
PANADERIA,417,2022-12-12,,4.614999771118164,105.0,484.57499980926514,5,17.8,13.4,24.0,0.0,272.0,9.4,1013.4
BOLLERIA,6425,2022-12-12,,34.090999603271484,8.759999930858612,298.63769912719727,2,17.8,13.4,24.0,0.0,272.0,9.4,1013.4
PANADERIA,1084,2022-12-12,,1.1540000438690186,324.0,373.8960018157959,4,17.8,13.4,24.0,0.0,272.0,9.4,1013.4
BOLLERIA,5803,2022-12-12,,3.5450000762939453,42.0,148.8900032043457,5,17.8,13.4,24.0,0.0,272.0,9.4,1013.4
PANADERIA,968,2022-12-12,,2.45199990272522,237.0,581.1240043640137,1,17.8,13.4,24.0,0.0,272.0,9.4,1013.4
PANADERIA,1043,2022-12-12,,3.0290000438690186,165.0,499.7850017547608,2,17.8,13.4,24.0,0.0,272.0,9.4,1013.4
BOLLERIA,3880,2022-12-12,,3.5450000762939453,135.0,478.5750045776367,3,17.8,13.4,24.0,0.0,272.0,9.4,1013.4
PASTELERIA,6549,2022-12-12,,32.590999603271484,3.0,97.77300262451172,5,17.8,13.4,24.0,0.0,272.0,9.4,1013.4
PASTELERIA,6451,2022-12-12,,43.5,9.0,391.5,4,17.8,13.4,24.0,0.0,272.0,9.4,1013.4
PASTELERIA,6523,2022-12-12,,40.77299880981445,12.0,489.2760009765625,3,17.8,13.4,24.0,0.0,272.0,9.4,1013.4
PASTELERIA,5404,2022-12-12,,43.5,7.199999809265137,313.20001220703125,1,17.8,13.4,24.0,0.0,272.0,9.4,1013.4
BOLLERIA,6286,2022-12-12,,4.091000080108643,63.0,257.7330017089844,4,17.8,13.4,24.0,0.0,272.0,9.4,1013.4
PANADERIA,900,2022-12-12,,1.0099999904632568,417.0,421.1699960231781,3,17.8,13.4,24.0,0.0,272.0,9.4,1013.4
BOLLERIA,3880,2022-12-22,,3.5450000762939453,156.0,553.0200023651123,3,17.8,15.0,22.6,0.0,276.0,25.5,1027.6
PANADERIA,417,2022-12-22,,4.614999771118164,75.0,346.1250047683716,5,17.8,15.0,22.6,0.0,276.0,25.5,1027.6
PANADERIA,1084,2022-12-22,,1.1540000438690186,282.0,325.4279975891113,4,17.8,15.0,22.6,0.0,276.0,25.5,1027.6
PASTELERIA,5404,2022-12-22,,43.5,11.400000095367432,495.90000915527344,1,17.8,15.0,22.6,0.0,276.0,25.5,1027.6
BOLLERIA,6286,2022-12-22,,4.091000080108643,72.0,294.5520029067993,4,17.8,15.0,22.6,0.0,276.0,25.5,1027.6
PASTELERIA,6523,2022-12-22,,40.77299880981445,9.0,366.9570007324219,3,17.8,15.0,22.6,0.0,276.0,25.5,1027.6
PANADERIA,1043,2022-12-22,,3.0290000438690186,162.0,490.69800186157227,2,17.8,15.0,22.6,0.0,276.0,25.5,1027.6
BOLLERIA,6425,2022-12-22,,34.090999603271484,19.86599981784821,677.2522964477539,2,17.8,15.0,22.6,0.0,276.0,25.5,1027.6
PANADERIA,968,2022-12-22,,2.45199990272522,219.0,536.9880065917969,1,17.8,15.0,22.6,0.0,276.0,25.5,1027.6
BOLLERIA,3960,2022-12-22,,2.726999998092652,177.0,482.6789855957031,1,17.8,15.0,22.6,0.0,276.0,25.5,1027.6
BOLLERIA,5803,2022-12-22,,3.5450000762939453,81.0,287.1450004577637,5,17.8,15.0,22.6,0.0,276.0,25.5,1027.6
PASTELERIA,6549,2022-12-22,,32.590999603271484,12.0,391.0920104980469,5,17.8,15.0,22.6,0.0,276.0,25.5,1027.6
PASTELERIA,6451,2022-12-22,,43.5,3.0,130.5,4,17.8,15.0,22.6,0.0,276.0,25.5,1027.6
PANADERIA,900,2022-12-22,,1.0099999904632568,384.0,387.8399922847748,3,17.8,15.0,22.6,0.0,276.0,25.5,1027.6
BOLLERIA,6425,2023-02-15,,34.090999603271484,8.184000134468079,279.00050163269043,2,13.3,10.2,18.1,0.0,224.0,11.9,1024.5
BOLLERIA,6286,2023-02-15,,4.091000080108643,84.0,343.64400005340576,4,13.3,10.2,18.1,0.0,224.0,11.9,1024.5
PASTELERIA,5404,2023-02-15,,43.5,3.0,130.5,1,13.3,10.2,18.1,0.0,224.0,11.9,1024.5
BOLLERIA,3880,2023-02-15,,3.5450000762939453,147.0,521.1150016784668,3,13.3,10.2,18.1,0.0,224.0,11.9,1024.5
PANADERIA,968,2023-02-15,,2.549999952316284,261.0,665.5500054359436,1,13.3,10.2,18.1,0.0,224.0,11.9,1024.5
BOLLERIA,3960,2023-02-15,,2.726999998092652,264.0,719.927978515625,1,13.3,10.2,18.1,0.0,224.0,11.9,1024.5
PASTELERIA,6523,2023-02-15,,40.77299880981445,15.0,611.5950012207031,3,13.3,10.2,18.1,0.0,224.0,11.9,1024.5
PANADERIA,900,2023-02-15,,1.0499999523162842,357.0,374.8500022888184,3,13.3,10.2,18.1,0.0,224.0,11.9,1024.5
PASTELERIA,5403,2023-02-15,,40.77299880981445,5.099999904632568,207.94200134277344,2,13.3,10.2,18.1,0.0,224.0,11.9,1024.5
PANADERIA,417,2023-02-15,,4.800000190734863,117.0,561.5999965667725,5,13.3,10.2,18.1,0.0,224.0,11.9,1024.5
PANADERIA,1043,2023-02-15,,3.150000095367432,126.0,396.8999996185303,2,13.3,10.2,18.1,0.0,224.0,11.9,1024.5
PANADERIA,1084,2023-02-15,,1.2000000476837158,360.0,432.0000009536743,4,13.3,10.2,18.1,0.0,224.0,11.9,1024.5
PASTELERIA,6451,2023-02-15,,43.5,3.0,130.5,4,13.3,10.2,18.1,0.0,224.0,11.9,1024.5
BOLLERIA,5803,2023-02-15,,3.5450000762939453,45.0,159.5250015258789,5,13.3,10.2,18.1,0.0,224.0,11.9,1024.5
BOLLERIA,5803,2023-03-21,,3.5450000762939453,45.0,159.52500343322754,5,13.2,8.2,19.3,0.0,236.0,14.1,1019.1
PASTELERIA,6523,2023-03-21,,40.77299880981445,9.0,366.9570007324219,3,13.2,8.2,19.3,0.0,236.0,14.1,1019.1
BOLLERIA,6286,2023-03-21,,4.363999843597412,60.0,261.8400001525879,4,13.2,8.2,19.3,0.0,236.0,14.1,1019.1
PANADERIA,968,2023-03-21,,2.549999952316284,198.0,504.9000072479248,1,13.2,8.2,19.3,0.0,236.0,14.1,1019.1
PASTELERIA,5403,2023-03-21,,40.77299880981445,3.0,122.31900024414062,2,13.2,8.2,19.3,0.0,236.0,14.1,1019.1
BOLLERIA,3880,2023-03-21,,3.5450000762939453,120.0,425.40000343322754,3,13.2,8.2,19.3,0.0,236.0,14.1,1019.1
PANADERIA,1043,2023-03-21,,3.150000095367432,111.0,349.6500005722046,2,13.2,8.2,19.3,0.0,236.0,14.1,1019.1
BOLLERIA,3960,2023-03-21,,3.2730000019073486,216.0,706.968017578125,1,13.2,8.2,19.3,0.0,236.0,14.1,1019.1
BOLLERIA,6425,2023-03-21,,34.090999603271484,7.875,268.46670722961426,2,13.2,8.2,19.3,0.0,236.0,14.1,1019.1
PANADERIA,900,2023-03-21,,1.0499999523162842,279.0,292.9500045776367,3,13.2,8.2,19.3,0.0,236.0,14.1,1019.1
PANADERIA,417,2023-03-21,,4.800000190734863,63.0,302.399995803833,5,13.2,8.2,19.3,0.0,236.0,14.1,1019.1
PASTELERIA,5404,2023-03-21,,43.5,16.5,717.75,1,13.2,8.2,19.3,0.0,236.0,14.1,1019.1
PANADERIA,1084,2023-03-21,,1.2000000476837158,201.0,241.2000002861023,4,13.2,8.2,19.3,0.0,236.0,14.1,1019.1
BOLLERIA,5803,2023-03-25,,3.5450000762939453,81.0,287.1450061798096,5,18.9,14.0,24.0,0.0,294.0,16.0,1021.2
PANADERIA,417,2023-03-25,,4.800000190734863,63.0,302.40000343322754,5,18.9,14.0,24.0,0.0,294.0,16.0,1021.2
PASTELERIA,6451,2023-03-25,,43.5,21.0,913.5,4,18.9,14.0,24.0,0.0,294.0,16.0,1021.2
BOLLERIA,6286,2023-03-25,,4.363999843597412,156.0,680.7840003967285,4,18.9,14.0,24.0,0.0,294.0,16.0,1021.2
BOLLERIA,3880,2023-03-25,,3.5450000762939453,141.0,499.84500885009766,3,18.9,14.0,24.0,0.0,294.0,16.0,1021.2
PASTELERIA,6549,2023-03-25,,32.590999603271484,3.0,97.77300262451172,5,18.9,14.0,24.0,0.0,294.0,16.0,1021.2
PANADERIA,900,2023-03-25,,1.0499999523162842,198.0,207.89999914169312,3,18.9,14.0,24.0,0.0,294.0,16.0,1021.2
BOLLERIA,3960,2023-03-25,,3.2730000019073486,309.0,1011.3570251464844,1,18.9,14.0,24.0,0.0,294.0,16.0,1021.2
BOLLERIA,6425,2023-03-25,,34.090999603271484,16.71000027656555,569.660099029541,2,18.9,14.0,24.0,0.0,294.0,16.0,1021.2
PASTELERIA,5404,2023-03-25,,43.5,25.949999809265137,1128.8250122070312,1,18.9,14.0,24.0,0.0,294.0,16.0,1021.2
PANADERIA,968,2023-03-25,,2.549999952316284,255.0,650.250009059906,1,18.9,14.0,24.0,0.0,294.0,16.0,1021.2
PASTELERIA,5403,2023-03-25,,40.77299880981445,53.78999996185303,2193.1800231933594,2,18.9,14.0,24.0,0.0,294.0,16.0,1021.2
PANADERIA,1084,2023-03-25,,1.2000000476837158,321.0,385.1999988555908,4,18.9,14.0,24.0,0.0,294.0,16.0,1021.2
PANADERIA,1043,2023-03-25,,3.150000095367432,141.0,444.15000343322754,2,18.9,14.0,24.0,0.0,294.0,16.0,1021.2
PANADERIA,417,2021-05-14,,4.038000106811523,69.0,278.6219959259033,5,23.3,17.7,31.6,0.0,295.0,24.9,1015.7
BOLLERIA,5803,2021-05-14,,2.726999998092652,78.0,212.70599365234372,5,23.3,17.7,31.6,0.0,295.0,24.9,1015.7
PASTELERIA,6523,2021-05-14,,32.590999603271484,9.0,293.3190078735352,3,23.3,17.7,31.6,0.0,295.0,24.9,1015.7
PANADERIA,900,2021-05-14,,0.8650000095367432,405.0,350.3249979019165,3,23.3,17.7,31.6,0.0,295.0,24.9,1015.7
PANADERIA,1084,2021-05-14,,0.8650000095367432,315.0,272.47500348091125,4,23.3,17.7,31.6,0.0,295.0,24.9,1015.7
PANADERIA,968,2021-05-14,,2.1630001068115234,255.0,551.5649929046631,1,23.3,17.7,31.6,0.0,295.0,24.9,1015.7
BOLLERIA,6425,2021-05-14,,31.36400032043457,20.264999747276303,635.5909976959229,2,23.3,17.7,31.6,0.0,295.0,24.9,1015.7
BOLLERIA,6286,2021-05-14,,3.135999917984009,39.0,122.3040018081665,4,23.3,17.7,31.6,0.0,295.0,24.9,1015.7
PASTELERIA,5403,2021-05-14,,34.090999603271484,27.0,920.4570159912108,2,23.3,17.7,31.6,0.0,295.0,24.9,1015.7
PASTELERIA,5404,2021-05-14,,39.54499816894531,27.0,1067.7160110473633,1,23.3,17.7,31.6,0.0,295.0,24.9,1015.7
PANADERIA,1043,2021-05-14,,2.595999956130981,225.0,584.1000003814697,2,23.3,17.7,31.6,0.0,295.0,24.9,1015.7
BOLLERIA,3960,2021-05-14,,2.318000078201294,216.0,500.68800592422485,1,23.3,17.7,31.6,0.0,295.0,24.9,1015.7
BOLLERIA,3880,2021-05-14,,2.5910000801086426,108.0,279.8279962539673,3,23.3,17.7,31.6,0.0,295.0,24.9,1015.7
PASTELERIA,6451,2021-05-14,,37.90900039672852,3.0,113.72699737548828,4,23.3,17.7,31.6,0.0,295.0,24.9,1015.7
PASTELERIA,6549,2021-05-14,,28.5,9.0,256.5,5,23.3,17.7,31.6,0.0,295.0,24.9,1015.7
PANADERIA,968,2021-05-24,,2.1630001068115234,285.0,616.4549946784973,1,20.1,14.3,27.2,0.0,233.0,15.7,1020.6
PASTELERIA,5403,2021-05-24,,34.090999603271484,7.5,255.6830062866211,2,20.1,14.3,27.2,0.0,233.0,15.7,1020.6
PASTELERIA,5404,2021-05-24,,39.54499816894531,6.0,237.2700042724609,1,20.1,14.3,27.2,0.0,233.0,15.7,1020.6
BOLLERIA,3960,2021-05-24,,2.318000078201294,141.0,326.8379969596863,1,20.1,14.3,27.2,0.0,233.0,15.7,1020.6
BOLLERIA,6425,2021-05-24,,31.36400032043457,5.519999861717224,173.1295051574707,2,20.1,14.3,27.2,0.0,233.0,15.7,1020.6
BOLLERIA,3880,2021-05-24,,2.5910000801086426,81.0,209.8709983825684,3,20.1,14.3,27.2,0.0,233.0,15.7,1020.6
PASTELERIA,6549,2021-05-24,,28.5,12.0,342.0,5,20.1,14.3,27.2,0.0,233.0,15.7,1020.6
PANADERIA,417,2021-05-24,,4.038000106811523,90.0,363.4199981689453,5,20.1,14.3,27.2,0.0,233.0,15.7,1020.6
PANADERIA,900,2021-05-24,,0.8650000095367432,486.0,420.3900067806244,3,20.1,14.3,27.2,0.0,233.0,15.7,1020.6
PASTELERIA,6523,2021-05-24,,32.590999603271484,3.0,97.77300262451172,3,20.1,14.3,27.2,0.0,233.0,15.7,1020.6
PANADERIA,1084,2021-05-24,,0.8650000095367432,399.0,345.1350066661835,4,20.1,14.3,27.2,0.0,233.0,15.7,1020.6
BOLLERIA,5803,2021-05-24,,2.726999998092652,72.0,196.343994140625,5,20.1,14.3,27.2,0.0,233.0,15.7,1020.6
PASTELERIA,6451,2021-05-24,,37.90900039672852,12.0,454.9079895019531,4,20.1,14.3,27.2,0.0,233.0,15.7,1020.6
PANADERIA,1043,2021-05-24,,2.595999956130981,234.0,607.4639949798584,2,20.1,14.3,27.2,0.0,233.0,15.7,1020.6
BOLLERIA,6286,2021-05-24,,3.135999917984009,78.0,244.6080007553101,4,20.1,14.3,27.2,0.0,233.0,15.7,1020.6
PANADERIA,417,2021-05-31,,4.038000106811523,81.0,327.0780029296875,5,21.4,18.5,25.4,0.0,149.0,10.8,1014.6
BOLLERIA,6425,2021-05-31,,31.36400032043457,3.839999914169312,120.43770027160645,2,21.4,18.5,25.4,0.0,149.0,10.8,1014.6
BOLLERIA,3880,2021-05-31,,2.5910000801086426,105.0,272.0550012588501,3,21.4,18.5,25.4,0.0,149.0,10.8,1014.6
PASTELERIA,6451,2021-05-31,,37.90900039672852,9.0,341.18099212646484,4,21.4,18.5,25.4,0.0,149.0,10.8,1014.6
